0,2,bin,$0,6,1
0,2,cmp,$0,1,3
0,2,cmp,$0,2,3
0,2,cmp,$0,3,1
0,2,cmp,$0,4,1
0,2,cmp,$0,6,1
0,2,cmp,$0,7,1
0,3,mov,$1,-4,1
0,3,mov,$1,-3,1
0,3,mov,$1,-1,1
0,3,mov,$1,1,9
0,3,mov,$1,2,47
0,3,mov,$1,3,35
0,3,mov,$1,4,24
0,3,mov,$1,5,22
0,3,mov,$1,6,12
0,3,mov,$1,7,14
0,3,mov,$1,8,4
0,3,mov,$1,9,5
0,3,mov,$1,11,1
0,3,mov,$1,13,1
0,3,mov,$1,14,1
0,3,mov,$1,20,1
0,3,mov,$1,28,1
0,3,mov,$1,29,1
0,3,mov,$1,31,1
0,3,mov,$1,32,1
0,3,mov,$1,36,1
0,3,mov,$1,37,1
0,3,mov,$1,38,1
0,3,mov,$1,39,1
0,3,mov,$1,40,2
0,3,mov,$1,41,1
0,3,mov,$1,43,1
0,3,mov,$1,44,1
0,3,mov,$1,45,1
0,3,mov,$1,47,1
0,3,mov,$1,48,1
0,3,mov,$1,50,1
0,3,mov,$1,51,1
0,3,mov,$1,52,1
0,3,mov,$1,53,1
0,3,mov,$1,54,1
0,3,mov,$1,55,1
0,3,mov,$1,56,1
0,3,mov,$1,57,1
0,3,mov,$1,58,1
0,3,mov,$1,59,1
0,3,mov,$1,60,1
0,3,mov,$1,61,1
0,3,mov,$1,62,1
0,3,mov,$1,63,1
0,3,mov,$1,66,1
0,3,mov,$1,67,1
0,3,mov,$1,68,1
0,3,mov,$1,69,1
0,3,mov,$1,70,1
0,3,mov,$1,72,1
0,3,mov,$1,73,1
0,3,mov,$1,74,1
0,3,mov,$1,75,1
0,3,mov,$1,76,1
0,3,mov,$1,79,1
0,3,mov,$1,80,1
0,3,mov,$1,81,1
0,3,mov,$1,82,1
0,3,mov,$1,83,1
0,3,mov,$1,84,1
0,3,mov,$1,85,1
0,3,mov,$1,86,1
0,3,mov,$1,87,1
0,3,mov,$1,89,1
0,3,mov,$1,92,1
0,3,mov,$1,93,1
0,3,mov,$1,94,1
0,3,mov,$1,95,1
0,3,mov,$1,96,1
0,3,mov,$1,97,1
0,3,mov,$1,98,1
0,3,mov,$1,99,1
0,3,mov,$1,100,1
0,3,mov,$1,256,1
0,3,mov,$1,1000,1
0,3,mov,$1,4294967296,1
0,3,mov,$1,$0,673
0,3,mov,$2,2,1
0,3,mov,$2,4,1
0,3,mov,$2,$0,2
0,3,mov,$3,$0,1
0,3,mov,$7,$0,1
0,3,add,$0,1,53
0,3,add,$0,2,2
0,3,add,$0,3,2
0,3,add,$0,4,1
0,3,add,$0,5,1
0,3,add,$0,6,1
0,3,add,$0,7,1
0,3,add,$0,8,1
0,3,add,$0,16,1
0,3,add,$0,50,1
0,3,add,$0,324,1
0,3,sub,$0,1,2
0,3,sub,$0,2,1
0,3,sub,$1,$0,38
0,3,sub,$2,$0,1
0,3,trn,$0,1,3
0,3,trn,$0,2,1
0,3,trn,$0,7,1
0,3,mul,$0,2,18
0,3,mul,$0,3,4
0,3,mul,$0,4,5
0,3,mul,$0,5,5
0,3,mul,$0,6,3
0,3,mul,$0,7,3
0,3,mul,$0,8,3
0,3,mul,$0,10,2
0,3,mul,$0,12,2
0,3,mul,$0,41,1
0,3,mul,$0,84,1
0,3,mul,$0,118,1
0,3,div,$0,2,7
0,3,div,$0,3,4
0,3,div,$0,4,3
0,3,div,$0,5,1
0,3,div,$0,6,1
0,3,div,$0,10,1
0,3,div,$0,15,1
0,3,div,$0,16,1
0,3,mod,$0,2,17
0,3,mod,$0,3,9
0,3,mod,$0,4,7
0,3,mod,$0,5,2
0,3,mod,$0,6,3
0,3,mod,$0,7,3
0,3,mod,$0,9,1
0,3,mod,$0,10,1
0,3,pow,$0,2,36
0,3,pow,$0,3,20
0,3,pow,$0,4,26
0,3,pow,$0,5,29
0,3,pow,$0,6,38
0,3,pow,$0,7,28
0,3,pow,$0,8,3
0,3,pow,$0,9,1
0,3,pow,$1,$0,42
0,3,pow,$2,$0,6
0,3,gcd,$0,2,7
0,3,gcd,$0,3,1
0,3,gcd,$0,4,1
0,3,gcd,$0,5,1
0,3,gcd,$0,6,1
0,3,gcd,$0,8,2
0,3,gcd,$0,9,1
0,3,gcd,$0,10,1
0,3,gcd,$0,11,1
0,3,bin,$0,2,19
0,3,bin,$0,3,4
0,3,bin,$0,4,7
0,3,bin,$0,5,1
0,3,bin,$0,7,1
0,3,bin,$0,8,2
0,3,bin,$0,9,2
0,3,bin,$0,10,2
0,3,bin,$0,12,1
0,3,cmp,$0,2,1
0,4,mov,$1,1,21
0,4,mov,$1,2,113
0,4,mov,$1,3,47
0,4,mov,$1,4,88
0,4,mov,$1,5,85
0,4,mov,$1,6,40
0,4,mov,$1,7,23
0,4,mov,$1,8,17
0,4,mov,$1,9,11
0,4,mov,$1,10,4
0,4,mov,$1,11,3
0,4,mov,$1,12,2
0,4,mov,$1,14,1
0,4,mov,$1,18,1
0,4,mov,$1,64,1
0,4,mov,$1,100,1
0,4,mov,$1,$0,525
0,4,mov,$2,-2,1
0,4,mov,$2,-1,5
0,4,mov,$2,2,1
0,4,mov,$2,3,2
0,4,mov,$2,4,3
0,4,mov,$2,5,1
0,4,mov,$2,7,1
0,4,mov,$2,10,1
0,4,mov,$2,11,1
0,4,mov,$2,12,1
0,4,mov,$2,17,1
0,4,mov,$2,25,1
0,4,mov,$2,$0,53
0,4,mov,$6,1,1
0,4,mov,$8,2,1
0,4,mov,$$0,1,1
0,4,add,$0,1,48
0,4,add,$0,2,21
0,4,add,$0,3,14
0,4,add,$0,4,17
0,4,add,$0,5,11
0,4,add,$0,6,5
0,4,add,$0,7,9
0,4,add,$0,8,5
0,4,add,$0,9,2
0,4,add,$0,10,1
0,4,add,$0,13,1
0,4,add,$0,14,1
0,4,add,$0,15,1
0,4,add,$0,17,1
0,4,add,$0,18,1
0,4,add,$0,26,1
0,4,sub,$0,1,10
0,4,sub,$0,2,5
0,4,sub,$0,3,3
0,4,sub,$0,4,1
0,4,sub,$0,5,1
0,4,sub,$0,6,1
0,4,sub,$0,7,1
0,4,sub,$0,8,1
0,4,sub,$0,9,1
0,4,sub,$0,10,1
0,4,sub,$0,11,1
0,4,sub,$0,12,1
0,4,sub,$0,13,1
0,4,sub,$0,14,1
0,4,sub,$0,15,1
0,4,sub,$0,16,1
0,4,sub,$0,17,1
0,4,sub,$0,18,1
0,4,sub,$0,19,1
0,4,sub,$0,20,1
0,4,sub,$0,21,1
0,4,sub,$0,22,1
0,4,sub,$0,23,1
0,4,sub,$0,24,1
0,4,sub,$0,25,1
0,4,sub,$0,26,1
0,4,sub,$0,27,1
0,4,sub,$0,28,1
0,4,sub,$0,29,1
0,4,sub,$0,30,1
0,4,sub,$0,31,1
0,4,sub,$0,32,1
0,4,sub,$0,33,1
0,4,sub,$0,34,1
0,4,sub,$0,35,1
0,4,sub,$0,36,1
0,4,sub,$0,37,1
0,4,sub,$0,38,1
0,4,sub,$0,39,1
0,4,sub,$0,40,1
0,4,sub,$1,$0,77
0,4,sub,$2,$0,2
0,4,trn,$0,1,4
0,4,trn,$0,3,1
0,4,trn,$0,6,1
0,4,trn,$0,8,1
0,4,mul,$0,2,45
0,4,mul,$0,3,23
0,4,mul,$0,4,13
0,4,mul,$0,5,15
0,4,mul,$0,6,16
0,4,mul,$0,7,24
0,4,mul,$0,8,24
0,4,mul,$0,9,21
0,4,mul,$0,10,31
0,4,mul,$0,11,35
0,4,mul,$0,12,23
0,4,mul,$0,14,1
0,4,mul,$0,16,2
0,4,mul,$0,18,1
0,4,mul,$0,20,2
0,4,mul,$0,21,1
0,4,mul,$0,22,1
0,4,mul,$0,24,3
0,4,mul,$0,28,1
0,4,mul,$0,31,1
0,4,mul,$0,32,2
0,4,mul,$0,84,1
0,4,mul,$0,162,1
0,4,mul,$0,4096,1
0,4,div,$0,-4,1
0,4,div,$0,2,11
0,4,div,$0,3,1
0,4,div,$0,4,1
0,4,div,$0,5,1
0,4,div,$0,9,1
0,4,div,$0,10,1
0,4,mod,$0,-5,1
0,4,mod,$0,2,15
0,4,mod,$0,3,4
0,4,mod,$0,4,5
0,4,mod,$0,5,1
0,4,mod,$0,6,7
0,4,mod,$0,9,1
0,4,mod,$0,10,1
0,4,mod,$0,11,1
0,4,pow,$0,2,40
0,4,pow,$0,3,7
0,4,pow,$0,4,3
0,4,pow,$0,5,1
0,4,pow,$0,6,1
0,4,pow,$0,8,1
0,4,pow,$1,$0,36
0,4,pow,$2,$0,5
0,4,fac,$0,0,1
0,4,gcd,$0,2,3
0,4,gcd,$0,3,1
0,4,gcd,$0,4,3
0,4,gcd,$0,6,2
0,4,gcd,$0,8,1
0,4,bin,$0,2,6
0,4,bin,$0,3,3
0,4,bin,$0,4,1
0,4,bin,$0,6,2
0,4,bin,$0,11,1
0,4,cmp,$0,0,1
0,4,lpb,$0,1,8
0,5,mov,$1,-5,1
0,5,mov,$1,-4,1
0,5,mov,$1,-2,2
0,5,mov,$1,1,37
0,5,mov,$1,2,281
0,5,mov,$1,3,47
0,5,mov,$1,4,48
0,5,mov,$1,5,26
0,5,mov,$1,6,30
0,5,mov,$1,7,25
0,5,mov,$1,8,14
0,5,mov,$1,9,6
0,5,mov,$1,10,6
0,5,mov,$1,11,1
0,5,mov,$1,12,1
0,5,mov,$1,13,1
0,5,mov,$1,19,1
0,5,mov,$1,28,1
0,5,mov,$1,81,1
0,5,mov,$1,256,1
0,5,mov,$1,$0,310
0,5,mov,$2,-2,1
0,5,mov,$2,-1,1
0,5,mov,$2,1,3
0,5,mov,$2,2,11
0,5,mov,$2,3,5
0,5,mov,$2,4,8
0,5,mov,$2,5,6
0,5,mov,$2,6,3
0,5,mov,$2,7,3
0,5,mov,$2,8,5
0,5,mov,$2,9,2
0,5,mov,$2,10,2
0,5,mov,$2,11,1
0,5,mov,$2,12,2
0,5,mov,$2,13,1
0,5,mov,$2,14,1
0,5,mov,$2,15,1
0,5,mov,$2,16,1
0,5,mov,$2,17,1
0,5,mov,$2,18,1
0,5,mov,$2,19,1
0,5,mov,$2,20,1
0,5,mov,$2,21,1
0,5,mov,$2,22,1
0,5,mov,$2,23,1
0,5,mov,$2,24,1
0,5,mov,$2,25,1
0,5,mov,$2,26,1
0,5,mov,$2,27,1
0,5,mov,$2,28,1
0,5,mov,$2,$0,160
0,5,mov,$3,$0,3
0,5,mov,$4,$0,3
0,5,mov,$5,$0,1
0,5,mov,$6,$0,1
0,5,mov,$10,1,1
0,5,add,$0,1,70
0,5,add,$0,2,26
0,5,add,$0,3,10
0,5,add,$0,4,5
0,5,add,$0,5,2
0,5,add,$0,6,4
0,5,add,$0,7,3
0,5,add,$0,8,1
0,5,add,$0,9,3
0,5,add,$0,10,2
0,5,add,$0,15,3
0,5,sub,$0,1,3
0,5,sub,$0,2,3
0,5,sub,$0,3,1
0,5,sub,$0,5,1
0,5,trn,$0,1,5
0,5,trn,$0,3,1
0,5,trn,$0,4,1
0,5,mul,$0,2,44
0,5,mul,$0,3,17
0,5,mul,$0,4,15
0,5,mul,$0,5,17
0,5,mul,$0,6,30
0,5,mul,$0,7,12
0,5,mul,$0,8,6
0,5,mul,$0,9,7
0,5,mul,$0,10,4
0,5,mul,$0,11,4
0,5,mul,$0,12,3
0,5,mul,$0,13,2
0,5,mul,$0,14,3
0,5,mul,$0,16,3
0,5,mul,$0,17,1
0,5,mul,$0,18,3
0,5,mul,$0,19,1
0,5,mul,$0,21,1
0,5,mul,$0,23,1
0,5,mul,$0,24,1
0,5,mul,$0,25,1
0,5,mul,$0,28,1
0,5,mul,$0,32,1
0,5,mul,$0,60,1
0,5,mul,$0,162,1
0,5,div,$0,-3,1
0,5,div,$0,-2,1
0,5,div,$0,2,2
0,5,div,$0,3,4
0,5,div,$0,4,2
0,5,mod,$0,3,3
0,5,mod,$0,4,2
0,5,mod,$0,5,2
0,5,mod,$0,6,1
0,5,mod,$0,28,1
0,5,pow,$0,2,40
0,5,pow,$0,3,21
0,5,pow,$0,4,12
0,5,pow,$0,5,1
0,5,pow,$0,6,1
0,5,pow,$0,7,6
0,5,pow,$1,$0,3
0,5,pow,$2,$0,3
0,5,bin,$0,2,1
0,5,bin,$0,3,1
0,5,bin,$0,8,1
0,5,lpb,$0,1,28
0,5,lpb,$0,$0,2
0,6,mov,$1,-7,1
0,6,mov,$1,-6,1
0,6,mov,$1,-5,1
0,6,mov,$1,-4,1
0,6,mov,$1,-2,2
0,6,mov,$1,1,31
0,6,mov,$1,2,44
0,6,mov,$1,3,22
0,6,mov,$1,4,12
0,6,mov,$1,5,16
0,6,mov,$1,6,47
0,6,mov,$1,7,6
0,6,mov,$1,8,11
0,6,mov,$1,9,4
0,6,mov,$1,19,1
0,6,mov,$1,32,1
0,6,mov,$1,$0,195
0,6,mov,$2,-1,2
0,6,mov,$2,1,16
0,6,mov,$2,2,26
0,6,mov,$2,3,8
0,6,mov,$2,4,4
0,6,mov,$2,5,5
0,6,mov,$2,6,4
0,6,mov,$2,7,3
0,6,mov,$2,8,1
0,6,mov,$2,19,3
0,6,mov,$2,72,1
0,6,mov,$2,$0,183
0,6,mov,$3,-2,1
0,6,mov,$3,1,4
0,6,mov,$3,2,1
0,6,mov,$3,3,2
0,6,mov,$3,4,1
0,6,mov,$3,5,1
0,6,mov,$3,$0,21
0,6,mov,$6,8,1
0,6,add,$0,1,74
0,6,add,$0,2,22
0,6,add,$0,3,15
0,6,add,$0,4,10
0,6,add,$0,5,4
0,6,add,$0,6,5
0,6,add,$0,7,1
0,6,add,$0,8,2
0,6,add,$0,9,1
0,6,add,$0,10,1
0,6,add,$0,19,1
0,6,add,$0,21,1
0,6,add,$0,3125,1
0,6,sub,$0,1,17
0,6,sub,$0,2,3
0,6,sub,$0,3,1
0,6,sub,$0,6,1
0,6,sub,$0,27,1
0,6,sub,$0,304,2
0,6,sub,$2,$0,1
0,6,trn,$0,1,2
0,6,trn,$0,2,1
0,6,trn,$0,3,1
0,6,mul,$0,2,31
0,6,mul,$0,3,10
0,6,mul,$0,4,8
0,6,mul,$0,5,15
0,6,mul,$0,6,6
0,6,mul,$0,7,5
0,6,mul,$0,8,4
0,6,mul,$0,9,13
0,6,mul,$0,10,6
0,6,mul,$0,11,1
0,6,mul,$0,14,1
0,6,mul,$0,16,3
0,6,mul,$0,18,2
0,6,mul,$0,24,1
0,6,div,$0,2,6
0,6,div,$0,3,2
0,6,div,$0,4,1
0,6,mod,$0,3,2
0,6,mod,$0,4,3
0,6,mod,$0,6,1
0,6,mod,$0,8,1
0,6,pow,$0,2,25
0,6,pow,$0,3,4
0,6,pow,$0,4,1
0,6,pow,$0,8,1
0,6,pow,$1,$0,1
0,6,pow,$2,$0,1
0,6,pow,$3,$0,1
0,6,gcd,$0,128,1
0,6,bin,$0,2,3
0,6,bin,$0,4,1
0,6,lpb,$0,1,34
0,7,mov,$1,-6,1
0,7,mov,$1,-2,1
0,7,mov,$1,1,133
0,7,mov,$1,2,30
0,7,mov,$1,3,13
0,7,mov,$1,4,8
0,7,mov,$1,5,6
0,7,mov,$1,6,4
0,7,mov,$1,7,3
0,7,mov,$1,8,3
0,7,mov,$1,9,9
0,7,mov,$1,18,1
0,7,mov,$1,$0,117
0,7,mov,$2,1,16
0,7,mov,$2,2,41
0,7,mov,$2,3,10
0,7,mov,$2,4,8
0,7,mov,$2,5,10
0,7,mov,$2,6,4
0,7,mov,$2,7,5
0,7,mov,$2,8,1
0,7,mov,$2,9,1
0,7,mov,$2,12,1
0,7,mov,$2,15,1
0,7,mov,$2,19,1
0,7,mov,$2,128,1
0,7,mov,$2,256,1
0,7,mov,$2,$0,224
0,7,mov,$3,1,1
0,7,mov,$3,2,3
0,7,mov,$3,3,1
0,7,mov,$3,5,1
0,7,mov,$3,7,2
0,7,mov,$3,8,1
0,7,mov,$3,9,1
0,7,mov,$3,$0,32
0,7,mov,$4,$0,12
0,7,mov,$5,$0,1
0,7,mov,$8,$0,1
0,7,mov,$9,1,1
0,7,mov,$$0,1,1
0,7,add,$0,1,69
0,7,add,$0,2,40
0,7,add,$0,3,10
0,7,add,$0,4,4
0,7,add,$0,5,2
0,7,add,$0,6,4
0,7,add,$0,7,2
0,7,add,$0,8,2
0,7,add,$0,9,1
0,7,add,$0,10,1
0,7,add,$0,11,3
0,7,sub,$0,1,9
0,7,sub,$0,2,2
0,7,sub,$0,4,1
0,7,sub,$0,8,1
0,7,sub,$0,1364,1
0,7,sub,$2,$0,2
0,7,trn,$0,1,2
0,7,mul,$0,2,36
0,7,mul,$0,3,12
0,7,mul,$0,4,6
0,7,mul,$0,5,5
0,7,mul,$0,6,5
0,7,mul,$0,7,2
0,7,mul,$0,8,2
0,7,mul,$0,9,6
0,7,mul,$0,10,3
0,7,mul,$0,16,1
0,7,mul,$0,23,1
0,7,mul,$0,232,1
0,7,div,$0,2,2
0,7,div,$0,3,1
0,7,div,$0,12,1
0,7,mod,$0,3,1
0,7,mod,$0,4,2
0,7,mod,$0,5,1
0,7,mod,$0,6,2
0,7,mod,$0,7,4
0,7,mod,$0,9,2
0,7,mod,$0,10,1
0,7,mod,$0,13,1
0,7,pow,$0,2,18
0,7,pow,$0,5,1
0,7,pow,$0,7,1
0,7,pow,$1,$0,1
0,7,bin,$0,2,4
0,7,bin,$0,4,1
0,7,lpb,$0,1,96
0,8,mov,$1,1,89
0,8,mov,$1,2,29
0,8,mov,$1,3,14
0,8,mov,$1,4,10
0,8,mov,$1,5,8
0,8,mov,$1,6,2
0,8,mov,$1,8,1
0,8,mov,$1,9,1
0,8,mov,$1,22,1
0,8,mov,$1,204,2
0,8,mov,$1,$0,102
0,8,mov,$2,-2,1
0,8,mov,$2,1,36
0,8,mov,$2,2,27
0,8,mov,$2,3,11
0,8,mov,$2,4,9
0,8,mov,$2,5,9
0,8,mov,$2,6,4
0,8,mov,$2,7,1
0,8,mov,$2,8,1
0,8,mov,$2,9,1
0,8,mov,$2,10,2
0,8,mov,$2,11,2
0,8,mov,$2,20,1
0,8,mov,$2,$0,240
0,8,mov,$3,-2,1
0,8,mov,$3,1,8
0,8,mov,$3,2,18
0,8,mov,$3,3,5
0,8,mov,$3,4,1
0,8,mov,$3,5,3
0,8,mov,$3,6,2
0,8,mov,$3,7,3
0,8,mov,$3,12,1
0,8,mov,$3,$0,53
0,8,mov,$4,$0,70
0,8,add,$0,1,60
0,8,add,$0,2,26
0,8,add,$0,3,18
0,8,add,$0,4,6
0,8,add,$0,5,1
0,8,add,$0,7,1
0,8,add,$0,11,4
0,8,add,$0,1000000009,1
0,8,add,$$0,4,1
0,8,sub,$0,-2,1
0,8,sub,$0,1,10
0,8,sub,$0,3,2
0,8,sub,$2,$0,3
0,8,trn,$0,1,4
0,8,trn,$0,2,1
0,8,trn,$0,3,1
0,8,trn,$0,8,1
0,8,mul,$0,2,53
0,8,mul,$0,3,3
0,8,mul,$0,4,6
0,8,mul,$0,5,4
0,8,mul,$0,6,2
0,8,mul,$0,7,2
0,8,mul,$0,8,1
0,8,mul,$0,10,2
0,8,mul,$0,12,2
0,8,mul,$0,13,1
0,8,mul,$0,24,2
0,8,div,$0,2,3
0,8,mod,$0,4,2
0,8,mod,$0,5,2
0,8,mod,$0,6,1
0,8,pow,$0,2,6
0,8,pow,$0,3,1
0,8,pow,$0,4,1
0,8,pow,$0,6,1
0,8,pow,$1,$0,1
0,8,gcd,$0,8,1
0,8,bin,$0,2,1
0,8,bin,$0,3,1
0,8,lpb,$0,1,96
0,8,lpb,$0,5,1
0,9,mov,$1,1,66
0,9,mov,$1,2,20
0,9,mov,$1,3,13
0,9,mov,$1,4,10
0,9,mov,$1,5,6
0,9,mov,$1,6,4
0,9,mov,$1,7,3
0,9,mov,$1,8,2
0,9,mov,$1,9,1
0,9,mov,$1,13,1
0,9,mov,$1,53,1
0,9,mov,$1,$0,79
0,9,mov,$2,-1,1
0,9,mov,$2,1,26
0,9,mov,$2,2,47
0,9,mov,$2,3,9
0,9,mov,$2,4,5
0,9,mov,$2,5,12
0,9,mov,$2,6,4
0,9,mov,$2,7,3
0,9,mov,$2,8,1
0,9,mov,$2,10,1
0,9,mov,$2,12,2
0,9,mov,$2,30,1
0,9,mov,$2,32768,1
0,9,mov,$2,$0,219
0,9,mov,$3,1,14
0,9,mov,$3,2,8
0,9,mov,$3,3,6
0,9,mov,$3,4,7
0,9,mov,$3,5,2
0,9,mov,$3,6,2
0,9,mov,$3,9,2
0,9,mov,$3,14,1
0,9,mov,$3,$0,83
0,9,mov,$4,2,2
0,9,mov,$4,$0,108
0,9,mov,$5,$0,6
0,9,add,$0,1,58
0,9,add,$0,2,16
0,9,add,$0,3,11
0,9,add,$0,4,5
0,9,add,$0,5,6
0,9,add,$0,9,1
0,9,add,$0,10,1
0,9,add,$0,11,1
0,9,add,$0,170,1
0,9,sub,$0,1,6
0,9,sub,$0,2,1
0,9,sub,$0,3,2
0,9,sub,$0,5,1
0,9,sub,$0,6,1
0,9,sub,$1,$0,1
0,9,trn,$0,1,1
0,9,trn,$0,2,1
0,9,mul,$0,2,45
0,9,mul,$0,3,6
0,9,mul,$0,4,3
0,9,mul,$0,6,4
0,9,mul,$0,8,3
0,9,mul,$0,12,1
0,9,mul,$0,16,1
0,9,mul,$0,24,1
0,9,mul,$0,123,1
0,9,div,$0,2,1
0,9,div,$0,3,2
0,9,mod,$0,3,1
0,9,mod,$0,5,2
0,9,mod,$0,6,1
0,9,mod,$0,8,1
0,9,pow,$0,2,6
0,9,pow,$0,3,4
0,9,pow,$1,$0,1
0,9,lpb,$0,1,113
0,10,mov,$1,1,61
0,10,mov,$1,2,31
0,10,mov,$1,3,14
0,10,mov,$1,4,9
0,10,mov,$1,5,6
0,10,mov,$1,6,5
0,10,mov,$1,7,1
0,10,mov,$1,8,1
0,10,mov,$1,12,1
0,10,mov,$1,18,1
0,10,mov,$1,$0,76
0,10,mov,$2,1,24
0,10,mov,$2,2,15
0,10,mov,$2,3,11
0,10,mov,$2,4,7
0,10,mov,$2,5,4
0,10,mov,$2,6,4
0,10,mov,$2,7,1
0,10,mov,$2,10,1
0,10,mov,$2,11,2
0,10,mov,$2,13,1
0,10,mov,$2,15,1
0,10,mov,$2,22,1
0,10,mov,$2,33,1
0,10,mov,$2,$0,208
0,10,mov,$3,1,23
0,10,mov,$3,2,15
0,10,mov,$3,3,7
0,10,mov,$3,4,1
0,10,mov,$3,5,2
0,10,mov,$3,6,2
0,10,mov,$3,8,1
0,10,mov,$3,9,1
0,10,mov,$3,17,2
0,10,mov,$3,$0,91
0,10,mov,$4,1,5
0,10,mov,$4,2,1
0,10,mov,$4,3,1
0,10,mov,$4,4,1
0,10,mov,$4,6,2
0,10,mov,$4,26,1
0,10,mov,$4,$0,80
0,10,mov,$5,$0,13
0,10,add,$0,1,82
0,10,add,$0,2,34
0,10,add,$0,3,18
0,10,add,$0,4,8
0,10,add,$0,5,5
0,10,add,$0,6,3
0,10,add,$0,7,3
0,10,add,$0,8,1
0,10,add,$0,11,1
0,10,add,$0,12,1
0,10,sub,$0,1,9
0,10,sub,$0,3,1
0,10,sub,$0,4,1
0,10,sub,$0,5,1
0,10,sub,$2,$0,1
0,10,trn,$0,1,5
0,10,trn,$0,2,3
0,10,mul,$0,2,51
0,10,mul,$0,3,4
0,10,mul,$0,4,3
0,10,mul,$0,6,1
0,10,mul,$0,7,2
0,10,mul,$0,8,2
0,10,mul,$0,10,1
0,10,mul,$0,12,1
0,10,div,$0,2,1
0,10,div,$0,10,1
0,10,mod,$0,3,1
0,10,mod,$0,5,2
0,10,mod,$0,14,1
0,10,pow,$0,2,5
0,10,pow,$0,3,1
0,10,pow,$0,4,1
0,10,pow,$0,6,1
0,10,pow,$1,$0,1
0,10,pow,$3,$0,1
0,10,gcd,$0,6,1
0,10,gcd,$0,8,1
0,10,bin,$0,2,1
0,10,lpb,$0,1,80
0,11,mov,$1,-3,1
0,11,mov,$1,1,61
0,11,mov,$1,2,17
0,11,mov,$1,3,12
0,11,mov,$1,4,8
0,11,mov,$1,5,4
0,11,mov,$1,7,1
